Unnamed: 0,Product,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,TDP CATEGORY,year,'Transistor Density (million per mm^2)',FP16 GFLOPS per W,FP32 GFLOPS per W,FP64 GFLOPS per W
2241,NVIDIA GeForce GTX 460 SE,GPU,2010-11-15,40.0,150.0,332.0,1950.0,650.0,TSMC,NVIDIA,0.0,748.8,62.4,high <200,2010.0,5.873493975903615,0.0,4.992,0.416
2242,AMD Radeon R5 M255,GPU,2014-10-12,28.0,65.0,125.0,1550.0,925.0,TSMC,AMD,721.9,721.9,45.12,,2014.0,12.4,11.106153846153846,11.106153846153846,0.6941538461538461
2243,ATI Radeon X1600 PRO AGP,GPU,2007-10-01,90.0,41.0,150.0,157.0,500.0,TSMC,ATI,0.0,0.0,0.0,medium <100,2007.0,1.0466666666666666,0.0,0.0,0.0
2244,NVIDIA GeForce Go 7900 GS,GPU,2006-04-18,90.0,20.0,196.0,278.0,375.0,TSMC,NVIDIA,0.0,0.0,0.0,low<30,2006.0,1.4183673469387754,0.0,0.0,0.0
2245,ATI Radeon 7000,GPU,2001-02-19,180.0,23.0,80.0,30.0,183.0,TSMC,ATI,0.0,0.0,0.0,low<30,2001.0,0.375,0.0,0.0,0.0
2246,AMD Radeon HD 7450A,GPU,2012-01-05,40.0,25.0,67.0,370.0,625.0,TSMC,AMD,0.0,200.0,0.0,low<30,2012.0,5.522388059701493,0.0,8.0,0.0
2247,NVIDIA GeForce 9800 GT Rebrand,GPU,2008-07-21,65.0,125.0,324.0,754.0,725.0,TSMC,NVIDIA,0.0,448.0,0.0,high <200,2008.0,2.3271604938271606,0.0,3.584,0.0
2248,NVIDIA GeForce4 MX 4000,GPU,2003-12-14,150.0,65.0,65.0,29.0,250.0,TSMC,NVIDIA,0.0,0.0,0.0,,2003.0,0.4461538461538462,0.0,0.0,0.0
2249,NVIDIA GeForce 8800 GTS 320,GPU,2007-02-12,90.0,143.0,484.0,681.0,513.0,TSMC,NVIDIA,0.0,228.1,0.0,high <200,2007.0,1.4070247933884297,0.0,1.5951048951048952,0.0
2250,NVIDIA Tegra 2 GPU,GPU,2010-06-03,40.0,20.0,148.0,624.0,300.0,TSMC,NVIDIA,0.0,0.0,0.0,low<30,2010.0,4.216216216216216,0.0,0.0,0.0
2251,NVIDIA GeForce GT 540M,GPU,2011-01-05,40.0,35.0,116.0,585.0,672.0,TSMC,NVIDIA,0.0,258.0,21.5,medium <100,2011.0,5.043103448275862,0.0,7.371428571428571,0.6142857142857143
2252,NVIDIA Tesla V100S PCIe 32 GB,GPU,2019-11-26,12.0,250.0,815.0,21100.0,1245.0,TSMC,NVIDIA,32710.0,16350.000000000002,8177.0,,2019.0,25.88957055214724,130.84,65.4,32.708
2253,NVIDIA GeForce MX450 25W,GPU,2020-08-15,12.0,25.0,200.0,4700.0,720.0,TSMC,NVIDIA,3333.0,1667.0,52.08,low<30,2020.0,23.5,133.32,66.68,2.0831999999999997
2255,AMD Radeon Pro Vega II,GPU,2019-06-03,7.0,475.0,331.0,13230.0,1574.0,TSMC,AMD,28180.0,14090.0,880.6,,2019.0,39.96978851963746,59.32631578947368,29.66315789473684,1.8538947368421053
2256,NVIDIA GeForce 6800,GPU,2004-04-14,110.0,65.0,287.0,222.0,325.0,TSMC,NVIDIA,0.0,0.0,0.0,,2004.0,0.7735191637630662,0.0,0.0,0.0
2257,NVIDIA Tesla P40,GPU,2016-09-13,16.0,250.0,471.0,11800.0,1303.0,TSMC,NVIDIA,183.7,11760.0,367.4,,2016.0,25.05307855626327,0.7348,47.04,1.4696
2258,AMD Radeon E8870,GPU,2015-09-29,28.0,75.0,160.0,2080.0,1000.0,TSMC,AMD,0.0,1536.0,96.0,medium <100,2015.0,13.0,0.0,20.48,1.28
2259,NVIDIA GeForce MX150,GPU,2017-05-17,14.0,25.0,74.0,1800.0,1469.0,Samsung,NVIDIA,18.38,1177.0,36.77,low<30,2017.0,24.324324324324323,0.7352,47.08,1.4708
2260,ATI All-In-Wonder 9800 PRO,GPU,2003-06-16,150.0,65.0,215.0,117.0,378.0,TSMC,ATI,0.0,0.0,0.0,,2003.0,0.5441860465116279,0.0,0.0,0.0
2261,NVIDIA Quadro FX 1400,GPU,2004-08-09,130.0,55.0,225.0,222.0,350.0,TSMC,NVIDIA,0.0,0.0,0.0,medium <100,2004.0,0.9866666666666667,0.0,0.0,0.0
2263,AMD Radeon Pro 5300,GPU,2020-08-04,7.0,85.0,158.0,6400.0,1000.0,TSMC,AMD,8448.0,4224.0,264.0,medium <100,2020.0,40.50632911392405,99.38823529411765,49.694117647058825,3.1058823529411765
2264,ATI Radeon HD 2600 PRO,GPU,2007-06-28,65.0,35.0,153.0,390.0,600.0,TSMC,ATI,0.0,144.0,0.0,medium <100,2007.0,2.549019607843137,0.0,4.114285714285714,0.0
2265,NVIDIA A10 PCIe,GPU,2021-04-12,8.0,150.0,628.0,28300.0,885.0,Samsung,NVIDIA,31240.0,31240.0,976.3,high <200,2021.0,45.06369426751592,208.26666666666668,208.26666666666668,6.508666666666667
2266,ATI Radeon DDR VIVO SE,GPU,2001-08-14,180.0,65.0,115.0,30.0,187.0,TSMC,ATI,0.0,0.0,0.0,,2001.0,0.2608695652173913,0.0,0.0,0.0
2268,NVIDIA Quadro 2000,GPU,2010-12-24,40.0,62.0,238.0,1170.0,625.0,TSMC,NVIDIA,0.0,480.0,40.0,medium <100,2010.0,4.915966386554622,0.0,7.741935483870968,0.6451612903225806
2269,NVIDIA GRID K560Q,GPU,2014-07-02,28.0,225.0,294.0,3540.0,745.0,TSMC,NVIDIA,0.0,2289.0,95.36,,2014.0,12.040816326530612,0.0,10.173333333333334,0.4238222222222222
2271,NVIDIA GeForce GTS 250,GPU,2009-03-04,55.0,150.0,260.0,754.0,675.0,TSMC,NVIDIA,0.0,414.7,0.0,high <200,2009.0,2.9,0.0,2.7646666666666664,0.0
2272,ATI Radeon X850 XT,GPU,2004-12-01,130.0,69.0,297.0,160.0,520.0,TSMC,ATI,0.0,0.0,0.0,medium <100,2004.0,0.5387205387205387,0.0,0.0,0.0
2273,NVIDIA Quadro 4000M,GPU,2011-02-22,40.0,100.0,332.0,1950.0,475.0,TSMC,NVIDIA,0.0,638.4,53.2,medium <100,2011.0,5.873493975903615,0.0,6.3839999999999995,0.532
2274,NVIDIA GRID M60-8Q,GPU,2015-08-30,28.0,225.0,398.0,5200.0,557.0,TSMC,NVIDIA,0.0,4825.0,150.8,,2015.0,13.06532663316583,0.0,21.444444444444443,0.6702222222222223
2275,NVIDIA GeForce4 MX 440-8x,GPU,2002-09-25,150.0,65.0,65.0,29.0,275.0,TSMC,NVIDIA,0.0,0.0,0.0,,2002.0,0.4461538461538462,0.0,0.0,0.0
2276,NVIDIA Quadro P3200 Mobile,GPU,2018-02-21,16.0,75.0,314.0,7200.0,1328.0,TSMC,NVIDIA,86.41,5530.0,172.8,medium <100,2018.0,22.929936305732483,1.1521333333333332,73.73333333333333,2.3040000000000003
2277,NVIDIA GeForce 9700M GTS,GPU,2008-07-29,65.0,60.0,240.0,505.0,530.0,TSMC,NVIDIA,0.0,127.2,0.0,medium <100,2008.0,2.1041666666666665,0.0,2.12,0.0
2278,ATI All-In-Wonder 9200 SE,GPU,2004-01-26,150.0,65.0,98.0,36.0,250.0,UMC,ATI,0.0,0.0,0.0,,2004.0,0.3673469387755102,0.0,0.0,0.0
2279,NVIDIA GeForce PCX 4300,GPU,2004-02-19,150.0,65.0,65.0,29.0,250.0,TSMC,NVIDIA,0.0,0.0,0.0,,2004.0,0.4461538461538462,0.0,0.0,0.0
2280,ATI Mobility Radeon HD 2600 XT,GPU,2007-05-14,65.0,65.0,153.0,390.0,680.0,TSMC,ATI,0.0,163.2,0.0,,2007.0,2.549019607843137,0.0,2.5107692307692306,0.0
2281,NVIDIA GeForce GTX 760M,GPU,2013-05-30,28.0,55.0,221.0,2540.0,628.0,TSMC,NVIDIA,0.0,1009.0,42.05,medium <100,2013.0,11.493212669683258,0.0,18.345454545454544,0.7645454545454545
2282,ATI Mobility Radeon HD 5450,GPU,2010-01-07,40.0,11.0,59.0,292.0,650.0,TSMC,ATI,0.0,104.0,0.0,low<30,2010.0,4.9491525423728815,0.0,9.454545454545455,0.0
2283,NVIDIA GeForce 6600 GT AGP,GPU,2004-11-14,110.0,47.0,154.0,146.0,500.0,TSMC,NVIDIA,0.0,0.0,0.0,medium <100,2004.0,0.948051948051948,0.0,0.0,0.0
2284,AMD Radeon HD 8790M,GPU,2013-04-01,28.0,65.0,77.0,950.0,850.0,TSMC,AMD,0.0,691.2,43.2,,2013.0,12.337662337662337,0.0,10.633846153846154,0.6646153846153846
2285,NVIDIA GeForce GT 120 OEM,GPU,2009-03-10,55.0,50.0,121.0,314.0,738.0,TSMC,NVIDIA,0.0,117.5,0.0,medium <100,2009.0,2.5950413223140494,0.0,2.35,0.0
2286,AMD Radeon R7 340 OEM,GPU,2015-05-05,28.0,50.0,77.0,950.0,730.0,TSMC,AMD,0.0,599.0,37.44,medium <100,2015.0,12.337662337662337,0.0,11.98,0.7487999999999999
2287,ATI Radeon X1950 PRO,GPU,2006-10-01,80.0,66.0,230.0,330.0,575.0,TSMC,ATI,0.0,0.0,0.0,medium <100,2006.0,1.434782608695652,0.0,0.0,0.0
2288,Intel HD Graphics 620,GPU,2016-08-30,14.0,15.0,148.0,624.0,300.0,Intel,Intel,768.0,384.0,96.0,low<30,2016.0,4.216216216216216,51.2,25.6,6.4
2289,AMD Radeon RX 580 OEM,GPU,2016-06-29,14.0,150.0,232.0,5700.0,1120.0,GF,AMD,5834.0,5834.0,364.6,high <200,2016.0,24.56896551724138,38.89333333333333,38.89333333333333,2.4306666666666668
2290,XGI Volari Duo V5 Ultra,GPU,2003-09-15,130.0,65.0,148.0,90.0,350.0,UMC,Other,0.0,0.0,0.0,,2003.0,0.6081081081081081,0.0,0.0,0.0
2291,AMD Radeon 550X Mobile,GPU,2018-04-11,14.0,50.0,103.0,2200.0,1100.0,GF,AMD,1647.0,1647.0,103.0,medium <100,2018.0,21.359223300970875,32.94,32.94,2.06
2292,NVIDIA GeForce GT 630M,GPU,2012-03-22,40.0,33.0,116.0,585.0,660.0,TSMC,NVIDIA,0.0,253.4,21.12,medium <100,2012.0,5.043103448275862,0.0,7.678787878787879,0.64
2293,ATI Mobility Radeon 9200,GPU,2003-03-01,150.0,65.0,81.0,36.0,250.0,UMC,ATI,0.0,0.0,0.0,,2003.0,0.4444444444444444,0.0,0.0,0.0
2294,ATI FireGL X3-256,GPU,2004-08-03,130.0,57.0,281.0,160.0,491.0,TSMC,ATI,0.0,0.0,0.0,medium <100,2004.0,0.5693950177935944,0.0,0.0,0.0
2295,NVIDIA Quadro FX 1500M,GPU,2006-04-18,90.0,45.0,196.0,278.0,375.0,TSMC,NVIDIA,0.0,0.0,0.0,medium <100,2006.0,1.4183673469387754,0.0,0.0,0.0
2296,NVIDIA GeForce 9200,GPU,2007-04-17,80.0,40.0,127.0,210.0,500.0,Unknown,NVIDIA,0.0,38.4,0.0,medium <100,2007.0,1.6535433070866141,0.0,0.96,0.0
2297,NVIDIA Quadro FX 4600 SDI,GPU,2007-03-05,90.0,154.0,484.0,681.0,500.0,TSMC,NVIDIA,0.0,230.4,0.0,high <200,2007.0,1.4070247933884297,0.0,1.4961038961038962,0.0
2298,NVIDIA Quadro T1000 Mobile,GPU,2019-05-27,12.0,50.0,200.0,4700.0,1395.0,TSMC,NVIDIA,5215.0,2607.0,81.48,medium <100,2019.0,23.5,104.3,52.14,1.6296000000000002
2299,NVIDIA Playstation 3 GPU 90nm,GPU,2006-11-11,90.0,80.0,258.0,300.0,550.0,Sony,NVIDIA,0.0,0.0,0.0,medium <100,2006.0,1.1627906976744187,0.0,0.0,0.0
2301,AMD Radeon RX 570,GPU,2017-04-18,14.0,150.0,232.0,5700.0,1168.0,GF,AMD,5095.0,5095.0,318.5,high <200,2017.0,24.56896551724138,33.96666666666667,33.96666666666667,2.1233333333333335
2302,ATI Radeon 9700 PRO,GPU,2002-07-01,150.0,65.0,215.0,110.0,325.0,TSMC,ATI,0.0,0.0,0.0,,2002.0,0.5116279069767442,0.0,0.0,0.0
2303,NVIDIA Tesla K40s,GPU,2013-11-22,28.0,245.0,561.0,7080.0,745.0,TSMC,NVIDIA,0.0,5046.0,1682.0,,2013.0,12.620320855614974,0.0,20.59591836734694,6.865306122448979
2304,NVIDIA GeForce GTX 1050 Ti Mobile,GPU,2017-02-01,16.0,75.0,200.0,4400.0,1493.0,TSMC,NVIDIA,38.88,2488.0,77.76,medium <100,2017.0,22.0,0.5184000000000001,33.17333333333333,1.0368000000000002
2305,AMD Radeon HD 6310 IGP,GPU,2010-11-09,40.0,18.0,75.0,450.0,488.0,TSMC,AMD,0.0,78.08,0.0,low<30,2010.0,6.0,0.0,4.337777777777777,0.0
2306,ATI Mobility Radeon HD 4570,GPU,2009-01-09,55.0,65.0,73.0,242.0,680.0,TSMC,ATI,0.0,108.8,0.0,,2009.0,3.315068493150685,0.0,1.6738461538461538,0.0
2307,NVIDIA Quadro2 MXR Low Profile,GPU,2000-07-25,180.0,65.0,64.0,20.0,200.0,TSMC,NVIDIA,0.0,0.0,0.0,,2000.0,0.3125,0.0,0.0,0.0
2308,AMD Radeon R7 250 OEM,GPU,2013-10-08,28.0,65.0,77.0,950.0,1000.0,TSMC,AMD,0.0,806.4,50.4,medium <100,2013.0,12.337662337662337,0.0,12.406153846153845,0.7753846153846153
2309,ATI Radeon X1650 AGP,GPU,2007-02-01,90.0,65.0,150.0,157.0,500.0,TSMC,ATI,0.0,0.0,0.0,,2007.0,1.0466666666666666,0.0,0.0,0.0
2310,NVIDIA Quadro RTX 4000 Max-Q,GPU,2019-05-27,12.0,80.0,545.0,13600.0,780.0,TSMC,NVIDIA,14130.0,7066.0,220.8,medium <100,2019.0,24.954128440366972,176.625,88.325,2.7600000000000002
2311,NVIDIA GeForce4 MX 440-SE,GPU,2002-02-06,150.0,65.0,65.0,29.0,250.0,TSMC,NVIDIA,0.0,0.0,0.0,,2002.0,0.4461538461538462,0.0,0.0,0.0
2312,NVIDIA GeForce 9600 GSO,GPU,2008-04-28,65.0,84.0,324.0,754.0,550.0,TSMC,NVIDIA,0.0,264.0,0.0,medium <100,2008.0,2.3271604938271606,0.0,3.142857142857143,0.0
2313,NVIDIA GeForce4 Ti 4800,GPU,2003-03-15,150.0,65.0,101.0,36.0,300.0,TSMC,NVIDIA,0.0,0.0,0.0,,2003.0,0.3564356435643564,0.0,0.0,0.0
2314,NVIDIA GeForce GTX 560 SE,GPU,2012-02-20,40.0,150.0,332.0,1950.0,736.0,TSMC,NVIDIA,0.0,847.9,70.66,high <200,2012.0,5.873493975903615,0.0,5.652666666666667,0.47106666666666663
2315,NVIDIA Quadro FX Go1000,GPU,2004-02-25,130.0,65.0,133.0,82.0,295.0,TSMC,NVIDIA,0.0,0.0,0.0,,2004.0,0.6165413533834586,0.0,0.0,0.0
2316,AMD Radeon R7 240,GPU,2013-10-08,28.0,30.0,77.0,950.0,730.0,TSMC,AMD,0.0,499.2,0.0,low<30,2013.0,12.337662337662337,0.0,16.64,0.0
2317,Sony Playstation 2 GPU 180nm,GPU,2001-04-18,180.0,79.0,188.0,54.0,147.0,Sony,Other,0.0,0.0,0.0,medium <100,2001.0,0.2872340425531915,0.0,0.0,0.0
2318,NVIDIA GeForce FX 5500,GPU,2004-03-17,150.0,65.0,91.0,45.0,270.0,TSMC,NVIDIA,0.0,0.0,0.0,,2004.0,0.4945054945054945,0.0,0.0,0.0
2319,NVIDIA GeForce GT 1030 GK107,GPU,2018-09-30,28.0,65.0,118.0,1270.0,1058.0,TSMC,NVIDIA,0.0,812.5,33.86,medium <100,2018.0,10.76271186440678,0.0,12.5,0.5209230769230769
2320,Intel HD Graphics 520,GPU,2015-09-01,14.0,15.0,123.0,624.0,300.0,Intel,Intel,691.2,345.6,86.4,low<30,2015.0,5.073170731707317,46.080000000000005,23.040000000000003,5.760000000000001
2321,AMD Radeon HD 7510M,GPU,2012-01-07,40.0,11.0,104.0,716.0,450.0,TSMC,AMD,0.0,360.0,0.0,low<30,2012.0,6.884615384615385,0.0,32.72727272727273,0.0
2322,AMD Radeon R6 Mobile Graphics,GPU,2015-11-07,28.0,15.0,125.0,1200.0,200.0,GF,AMD,553.0,553.0,276.5,low<30,2015.0,9.6,36.86666666666667,36.86666666666667,18.433333333333334
2323,NVIDIA Quadro RTX 3000 Max-Q,GPU,2019-05-27,12.0,60.0,445.0,10800.0,600.0,TSMC,NVIDIA,9331.0,4666.0,145.8,medium <100,2019.0,24.269662921348313,155.51666666666668,77.76666666666667,2.43
2324,ATI Mobility Radeon HD 5850,GPU,2010-01-07,40.0,30.0,166.0,1040.0,500.0,TSMC,ATI,0.0,800.0,0.0,low<30,2010.0,6.265060240963855,0.0,26.666666666666668,0.0
2325,NVIDIA GeForce GTX 1060 6 GB GDDR5X,GPU,2018-10-18,16.0,120.0,314.0,7200.0,1506.0,TSMC,NVIDIA,68.36,4375.0,136.7,high <200,2018.0,22.929936305732483,0.5696666666666667,36.458333333333336,1.1391666666666667
2326,Intel Iris Pro Graphics 5200,GPU,2013-06-03,22.0,45.0,148.0,624.0,200.0,Intel,Intel,0.0,736.0,184.0,medium <100,2013.0,4.216216216216216,0.0,16.355555555555554,4.088888888888889
2327,NVIDIA GeForce GTX 950M Mac Edition,GPU,2015-03-13,28.0,75.0,148.0,1870.0,993.0,TSMC,NVIDIA,0.0,1439.0,44.96,medium <100,2015.0,12.635135135135135,0.0,19.186666666666667,0.5994666666666667
2328,AMD Radeon HD 6990,GPU,2011-03-08,40.0,375.0,389.0,2640.0,830.0,TSMC,AMD,0.0,2550.0,637.4,,2011.0,6.786632390745501,0.0,6.8,1.6997333333333333
2329,NVIDIA GeForce GT 740M,GPU,2013-04-01,28.0,45.0,118.0,1270.0,810.0,TSMC,NVIDIA,0.0,622.1,25.92,medium <100,2013.0,10.76271186440678,0.0,13.824444444444445,0.5760000000000001
2330,ATI Radeon X300 SE HyperMemory,GPU,2006-10-25,110.0,30.0,74.0,107.0,325.0,TSMC,ATI,0.0,0.0,0.0,low<30,2006.0,1.445945945945946,0.0,0.0,0.0
2331,NVIDIA GeForce 6600 VE,GPU,2005-01-01,110.0,65.0,154.0,146.0,300.0,TSMC,NVIDIA,0.0,0.0,0.0,,2005.0,0.948051948051948,0.0,0.0,0.0
2332,AMD Radeon R5 A240,GPU,2014-01-01,28.0,65.0,56.0,690.0,1030.0,TSMC,AMD,0.0,659.2,0.0,,2014.0,12.321428571428571,0.0,10.141538461538461,0.0
2334,NVIDIA GeForce 310M,GPU,2010-01-10,40.0,14.0,57.0,260.0,606.0,TSMC,NVIDIA,0.0,48.96,0.0,low<30,2010.0,4.56140350877193,0.0,3.4971428571428573,0.0
2335,NVIDIA Tesla T10 Processor,GPU,2009-04-09,55.0,188.0,470.0,1400.0,610.0,TSMC,NVIDIA,0.0,622.1,77.76,high <200,2009.0,2.978723404255319,0.0,3.3090425531914893,0.4136170212765958
2336,NVIDIA Quadro M520 Mobile,GPU,2017-01-11,28.0,25.0,148.0,624.0,1041.0,TSMC,NVIDIA,0.0,799.5,24.98,low<30,2017.0,4.216216216216216,0.0,31.98,0.9992
2337,Intel GMA X3500,GPU,2007-08-01,90.0,13.0,148.0,624.0,667.0,Intel,Intel,0.0,0.0,0.0,low<30,2007.0,4.216216216216216,0.0,0.0,0.0
2338,ATI Mobility Radeon HD 3870,GPU,2008-06-04,55.0,55.0,192.0,666.0,660.0,TSMC,ATI,0.0,422.4,84.48,medium <100,2008.0,3.46875,0.0,7.68,1.536
2339,NVIDIA GeForce4 Ti 4200-8X,GPU,2002-02-06,150.0,65.0,101.0,36.0,250.0,TSMC,NVIDIA,0.0,0.0,0.0,,2002.0,0.3564356435643564,0.0,0.0,0.0
2340,NVIDIA GeForce 810M,GPU,2014-03-24,28.0,15.0,116.0,585.0,738.0,TSMC,NVIDIA,0.0,141.7,11.81,low<30,2014.0,5.043103448275862,0.0,9.446666666666665,0.7873333333333333
2341,Intel HD Graphics 6000,GPU,2014-09-05,14.0,15.0,133.0,624.0,300.0,Intel,Intel,0.0,729.6,182.4,low<30,2014.0,4.69172932330827,0.0,48.64,12.16
2342,NVIDIA GeForce RTX 2080 SUPER,GPU,2019-07-23,12.0,250.0,545.0,13600.0,1650.0,TSMC,NVIDIA,22300.0,11150.0,348.5,,2019.0,24.954128440366972,89.2,44.6,1.394
2343,ATI Mobility Radeon X1600 Mac Edition,GPU,2007-11-08,90.0,65.0,150.0,157.0,398.0,TSMC,ATI,0.0,0.0,0.0,,2007.0,1.0466666666666666,0.0,0.0,0.0
2344,AMD Radeon HD 6630M,GPU,2011-01-04,40.0,26.0,104.0,716.0,500.0,TSMC,AMD,0.0,480.0,0.0,low<30,2011.0,6.884615384615385,0.0,18.46153846153846,0.0
2345,AMD Radeon R5 330 OEM,GPU,2015-05-05,28.0,50.0,56.0,690.0,830.0,TSMC,AMD,0.0,547.2,0.0,medium <100,2015.0,12.321428571428571,0.0,10.944,0.0
2346,NVIDIA GeForce 8400 GS,GPU,2007-04-17,80.0,40.0,127.0,210.0,459.0,TSMC,NVIDIA,0.0,29.38,0.0,medium <100,2007.0,1.6535433070866141,0.0,0.7344999999999999,0.0
2347,AMD Radeon HD 7730M,GPU,2012-04-24,28.0,25.0,123.0,1500.0,575.0,TSMC,AMD,0.0,691.2,43.2,low<30,2012.0,12.195121951219512,0.0,27.648000000000003,1.7280000000000002
2348,AMD Radeon HD 7670A,GPU,2012-01-05,40.0,45.0,118.0,716.0,600.0,TSMC,AMD,0.0,576.0,0.0,medium <100,2012.0,6.067796610169491,0.0,12.8,0.0
2349,AMD Radeon HD 7310 IGP,GPU,2012-06-06,40.0,18.0,75.0,450.0,500.0,TSMC,AMD,0.0,80.0,0.0,low<30,2012.0,6.0,0.0,4.444444444444445,0.0
2350,ATI Radeon X1950 PRO DUAL,GPU,2007-01-10,80.0,130.0,230.0,330.0,575.0,TSMC,ATI,0.0,0.0,0.0,high <200,2007.0,1.434782608695652,0.0,0.0,0.0
2351,ATI FireGL 8800,GPU,2001-08-14,150.0,65.0,120.0,60.0,300.0,TSMC,ATI,0.0,0.0,0.0,,2001.0,0.5,0.0,0.0,0.0
2352,AMD FirePro S9100,GPU,2014-10-02,28.0,225.0,438.0,6200.0,824.0,TSMC,AMD,0.0,4219.0,2109.0,,2014.0,14.155251141552512,0.0,18.75111111111111,9.373333333333333
2353,AMD Radeon HD 6650M,GPU,2011-01-04,40.0,65.0,104.0,716.0,600.0,TSMC,AMD,0.0,576.0,0.0,,2011.0,6.884615384615385,0.0,8.861538461538462,0.0
2354,AMD Radeon HD 7570M,GPU,2012-01-07,40.0,13.0,104.0,716.0,500.0,TSMC,AMD,0.0,480.0,0.0,low<30,2012.0,6.884615384615385,0.0,36.92307692307692,0.0
2355,AMD FirePro W4300,GPU,2015-12-01,28.0,50.0,160.0,2080.0,930.0,TSMC,AMD,0.0,1428.0,89.28,medium <100,2015.0,13.0,0.0,28.56,1.7856
2356,AMD Radeon Vega 10 Mobile,GPU,2019-01-08,14.0,10.0,210.0,4940.0,300.0,GF,AMD,3331.0,1665.0,104.1,low<30,2019.0,23.523809523809526,333.1,166.5,10.41
2357,NVIDIA GeForce 820A,GPU,2014-03-17,28.0,15.0,116.0,585.0,775.0,TSMC,NVIDIA,0.0,297.6,24.8,low<30,2014.0,5.043103448275862,0.0,19.84,1.6533333333333333
2358,ATI Radeon X740 XL,GPU,2005-03-07,110.0,65.0,156.0,120.0,425.0,TSMC,ATI,0.0,0.0,0.0,,2005.0,0.7692307692307693,0.0,0.0,0.0
2359,NVIDIA GeForce RTX 2060 Max-Q,GPU,2020-01-29,12.0,65.0,445.0,10800.0,975.0,TSMC,NVIDIA,9101.0,4550.0,142.2,medium <100,2020.0,24.269662921348313,140.01538461538462,70.0,2.1876923076923074
2360,ATI Mobility Radeon X700 XL,GPU,2005-03-01,110.0,65.0,156.0,120.0,350.0,TSMC,ATI,0.0,0.0,0.0,,2005.0,0.7692307692307693,0.0,0.0,0.0
2361,ATI Radeon X1800 CrossFire Edition,GPU,2005-12-20,90.0,113.0,288.0,321.0,600.0,TSMC,ATI,0.0,0.0,0.0,high <200,2005.0,1.1145833333333333,0.0,0.0,0.0
2362,AMD Radeon R7 M380,GPU,2015-05-05,28.0,65.0,123.0,1500.0,900.0,TSMC,AMD,0.0,1171.0,73.2,,2015.0,12.195121951219512,0.0,18.015384615384615,1.1261538461538463
2363,NVIDIA GeForce MX110,GPU,2017-11-17,28.0,30.0,148.0,624.0,978.0,TSMC,NVIDIA,0.0,772.6,24.14,low<30,2017.0,4.216216216216216,0.0,25.753333333333334,0.8046666666666666
2364,NVIDIA NVS 510,GPU,2012-10-23,28.0,35.0,118.0,1270.0,797.0,TSMC,NVIDIA,0.0,306.0,12.75,medium <100,2012.0,10.76271186440678,0.0,8.742857142857142,0.36428571428571427
2365,AMD Radeon HD 7570,GPU,2012-01-05,40.0,60.0,118.0,716.0,650.0,TSMC,AMD,0.0,624.0,0.0,medium <100,2012.0,6.067796610169491,0.0,10.4,0.0
2366,NVIDIA GeForce 9800M GT,GPU,2008-07-29,65.0,65.0,324.0,754.0,500.0,TSMC,NVIDIA,0.0,240.0,0.0,medium <100,2008.0,2.3271604938271606,0.0,3.6923076923076925,0.0
2367,NVIDIA GeForce 7000M + nForce 610M,GPU,2006-02-01,90.0,65.0,81.0,112.0,350.0,Unknown,NVIDIA,0.0,0.0,0.0,,2006.0,1.382716049382716,0.0,0.0,0.0
2368,NVIDIA Quadro FX 4600,GPU,2007-03-05,90.0,134.0,484.0,681.0,500.0,TSMC,NVIDIA,0.0,230.4,0.0,high <200,2007.0,1.4070247933884297,0.0,1.7194029850746269,0.0
2369,NVIDIA GeForce 7050 PV + nForce 630a,GPU,2006-02-01,90.0,65.0,81.0,112.0,425.0,Unknown,NVIDIA,0.0,0.0,0.0,,2006.0,1.382716049382716,0.0,0.0,0.0
2370,AMD Radeon HD 7770 GHz Edition,GPU,2012-02-15,28.0,80.0,123.0,1500.0,1000.0,TSMC,AMD,0.0,1280.0,80.0,medium <100,2012.0,12.195121951219512,0.0,16.0,1.0
2371,ATI Mobility Radeon 9000 IGP,GPU,2003-05-01,150.0,65.0,92.0,76.0,300.0,Unknown,ATI,0.0,0.0,0.0,,2003.0,0.8260869565217391,0.0,0.0,0.0
2372,NVIDIA GeForce 8800M GTX,GPU,2007-11-01,65.0,65.0,324.0,754.0,500.0,TSMC,NVIDIA,0.0,240.0,0.0,medium <100,2007.0,2.3271604938271606,0.0,3.6923076923076925,0.0
2373,ATI Radeon HD 5570,GPU,2010-02-09,40.0,39.0,104.0,627.0,625.0,TSMC,ATI,0.0,500.0,0.0,medium <100,2010.0,6.028846153846154,0.0,12.820512820512821,0.0
2374,NVIDIA GeForce GT 640M LE,GPU,2012-03-22,28.0,20.0,118.0,1270.0,500.0,TSMC,NVIDIA,0.0,384.0,16.0,low<30,2012.0,10.76271186440678,0.0,19.2,0.8
2375,ATI Radeon 9100 PCI,GPU,2003-04-01,150.0,65.0,120.0,60.0,250.0,TSMC,ATI,0.0,0.0,0.0,,2003.0,0.5,0.0,0.0,0.0
2376,ATI Mobility Radeon HD 2300,GPU,2007-03-01,80.0,65.0,100.0,107.0,480.0,TSMC,ATI,0.0,0.0,0.0,,2007.0,1.07,0.0,0.0,0.0
