Unnamed: 0,Product,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,TDP CATEGORY,year,'Transistor Density (million per mm^2)',FP16 GFLOPS per W,FP32 GFLOPS per W,FP64 GFLOPS per W,Log Transistors (million),Log FP16 GFLOPS,Log FP32 GFLOPS,Log FP64 GFLOPS
2595,ATI FirePro V3800,GPU,2010-04-26,40.0,-0.5031198383071325,-0.6682072458792622,627.0,-0.7909484104301184,TSMC,ATI,0.0,520.0,0.0,medium <100,2010.0,6.028846153846154,0.0,12.093023255813954,0.0,0.0620039910659728,-0.3351558160293431,1.0954600115165498,-0.5700492493931122
2596,NVIDIA GRID K200,GPU,2013-06-28,28.0,2.067006533660689,0.9707238875791252,3540.0,-0.7020498501390124,TSMC,NVIDIA,0.0,2289.0,95.36,,2013.0,12.040816326530612,0.0,10.173333333333334,0.4238222222222222,1.223026321625205,-0.3351558160293431,1.538186798497002,1.5437800478278985
2597,Intel Extreme Graphics 2,GPU,2003-12-03,130.0,-0.1924452219154178,-0.2886652991836356,624.0,-1.2120468539143046,Intel,Intel,0.0,0.0,0.0,,2003.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2598,AMD Radeon Pro 450,GPU,2016-10-30,14.0,-0.6160924260859378,-0.5043141325334235,3000.0,-0.6505822626020563,GF,AMD,1024.0,1024.0,64.0,medium <100,2016.0,24.390243902439025,29.257142857142856,29.257142857142856,1.8285714285714283,1.1119577249160484,2.4622596208743217,1.2978110548868491,1.3615982956553352
2599,ATI Mobility Radeon HD 2700,GPU,2007-12-12,65.0,-0.6160924260859378,-0.2455355325136781,390.0,-0.744159694487431,TSMC,ATI,0.0,168.0,0.0,medium <100,2007.0,2.549019607843137,0.0,4.8,0.0,-0.2560594413452544,-0.3351558160293431,0.758799874758566,-0.5700492493931122
2600,ATI Mobility Radeon HD 3850,GPU,2008-06-04,55.0,-0.6160924260859378,0.0908766475119908,666.0,-0.8564526127498807,TSMC,ATI,0.0,371.2,74.24,medium <100,2008.0,3.46875,0.0,10.605714285714283,2.121142857142857,0.1024471416580267,-0.3351558160293431,0.9948915829758008,1.4292948887596193
2601,Intel HD Graphics P4000,GPU,2012-05-14,22.0,-0.4748766913624311,-0.4180545991935083,1200.0,-0.7909484104301184,Intel,Intel,0.0,320.0,80.0,medium <100,2012.0,9.022556390977444,0.0,7.111111111111111,1.7777777777777777,0.4972266315379331,-0.3351558160293431,0.9506384858930108,1.4634292883266191
2602,AMD Radeon Graphics 384SP,GPU,2020-01-06,7.0,-0.8985238955329512,-0.2196576725117035,9800.0,-1.0248919901435551,TSMC,AMD,2304.0,1152.0,72.0,low<30,2020.0,62.82051282051282,153.6,76.8,4.8,1.9064164122426752,2.789271394374329,1.3329989661552588,1.415309298049809
2603,Intel Iris Pro Graphics 5200,GPU,2013-05-27,22.0,-0.6867002934476912,-0.2886652991836356,624.0,-1.2120468539143046,Intel,Intel,0.0,768.0,192.0,low<30,2013.0,4.216216216216216,0.0,25.6,6.4,0.0587896659076023,-0.3351558160293431,1.2118835275340605,1.8651973931645205
2604,ATI Radeon HD 5770,GPU,2009-10-13,40.0,0.4147824373956608,-0.1333981391717884,1040.0,-0.603793546659369,TSMC,ATI,0.0,1360.0,0.0,high <200,2009.0,6.265060240963855,0.0,12.592592592592592,0.0,0.4012551764582283,-0.3351558160293431,1.3825933646960609,-0.5700492493931122
2605,NVIDIA Quadro FX 3500,GPU,2006-05-22,90.0,0.0193783801698421,0.1253804608479569,278.0,-0.9781032742008678,TSMC,NVIDIA,0.0,0.0,0.0,medium <100,2006.0,1.4183673469387754,0.0,0.0,0.0,-0.4826058295812638,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2606,AMD Radeon HD 7950 Monica BIOS 1,GPU,2012-01-31,28.0,1.502143594766662,1.4710291809506328,4313.0,-0.5336104727453379,TSMC,AMD,0.0,2842.0,710.4,high <200,2012.0,12.252840909090908,0.0,15.362162162162162,3.84,1.3555702864620207,-0.3351558160293431,1.602868772227362,2.46885976262451
2607,AMD Radeon R7 260,GPU,2013-12-17,28.0,0.2312019822551021,-0.1851538591757375,2080.0,-0.4634273988313069,TSMC,AMD,0.0,1536.0,96.0,medium <100,2013.0,13.0,0.0,16.16842105263158,1.0105263157894735,0.8662125548277144,-0.3351558160293431,1.4189588785102536,1.5468432810771535
2608,NVIDIA GeForce GT 120M Mac Edition,GPU,2008-12-12,55.0,-0.912645469005302,-0.5215660392014065,314.0,-0.9313145582581804,TSMC,NVIDIA,0.0,80.0,0.0,low<30,2008.0,2.5950413223140494,0.0,5.714285714285714,0.0,-0.4011415103026284,-0.3351558160293431,0.538880473651088,-0.5700492493931122
2610,NVIDIA GeForce GTX 460 v2,GPU,2011-09-24,40.0,1.1491042579578954,1.2985101142708029,1950.0,-0.670233523297985,TSMC,NVIDIA,0.0,1046.0,87.19,high <200,2011.0,5.873493975903615,0.0,6.5375,0.5449375,0.822912127638346,-0.3351558160293431,1.3041612913601133,1.5027825731865214
2611,NVIDIA GeForce 7050 + nForce 620i,GPU,2007-10-04,90.0,-0.1924452219154178,-0.866604172561067,112.0,-0.9313145582581804,Unknown,NVIDIA,0.0,0.0,0.0,,2007.0,1.382716049382716,0.0,0.0,0.0,-1.0893039505397044,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2612,NVIDIA GeForce 840M,GPU,2014-03-12,28.0,-0.6443355730306392,-0.2886652991836356,624.0,-0.4362899435845482,TSMC,NVIDIA,0.0,863.2,26.98,medium <100,2014.0,4.216216216216216,0.0,26.15757575757576,0.8175757575757576,0.0587896659076023,-0.3351558160293431,1.2467839616447554,0.9715576989702852
2613,Intel HD Graphics,GPU,2013-04-29,22.0,-0.4748766913624311,-0.2886652991836356,624.0,-1.2120468539143046,Intel,Intel,0.0,160.0,40.0,medium <100,2013.0,4.216216216216216,0.0,3.555555555555556,0.8888888888888888,0.0587896659076023,-0.3351558160293431,0.744298746507213,1.1483615980482669
2614,AMD Radeon Pro V520,GPU,2020-12-01,7.0,2.067006533660689,-0.2886652991836356,624.0,-0.4634273988313069,TSMC,AMD,14750.0,7373.0,460.8,,2020.0,4.216216216216216,65.55555555555556,32.76888888888889,2.048,0.0587896659076023,3.5383065258256057,1.887871708197484,2.2689093093155503
2615,NVIDIA GeForce4 MX 420 PCI,GPU,2002-02-06,150.0,-0.1924452219154178,-1.0046194259049313,29.0,-1.1652581379716171,TSMC,NVIDIA,0.0,0.0,0.0,,2002.0,0.4461538461538462,0.0,0.0,0.0,-1.979518504515129,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2616,NVIDIA GeForce 6200 TurboCache,GPU,2004-12-15,110.0,-0.1924452219154178,-0.6164515258753132,75.0,-1.0716807060862426,TSMC,NVIDIA,0.0,0.0,0.0,,2004.0,0.6818181818181818,0.0,0.0,0.0,-1.355561027750858,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2617,AMD FirePro M8900,GPU,2011-04-12,40.0,-0.0512294871919111,0.2633957141918211,1700.0,-0.762875180864506,TSMC,AMD,0.0,1306.0,0.0,medium <100,2011.0,8.018867924528301,0.0,17.413333333333334,0.0,0.730865515487992,-0.3351558160293431,1.3704871632680518,-0.5700492493931122
2618,AMD Radeon HD 8250 IGP,GPU,2013-05-23,28.0,-0.9973749098394058,-0.6164515258753132,1178.0,-1.11846942202893,TSMC,AMD,0.0,102.4,6.4,low<30,2013.0,10.709090909090907,0.0,12.8,0.8,0.4848164856266136,-0.3351558160293431,0.6118896939196238,0.3561115686869289
2619,Intel H3C XG310,GPU,2020-11-11,10.0,3.126124544086989,-0.901107985897033,624.0,-0.5570048307166816,Intel,Intel,4762.0,2381.0,595.2,,2020.0,8.103896103896103,15.873333333333331,7.936666666666666,1.984,0.0587896659076023,3.0821485844424488,1.5499650760663566,2.3871130821827067
2620,AMD Radeon HD 6630M Mac Edition,GPU,2011-01-04,40.0,-0.7431865873370939,-0.6682072458792622,716.0,-0.9313145582581804,TSMC,AMD,0.0,480.0,0.0,low<30,2011.0,6.884615384615385,0.0,18.46153846153846,0.0,0.1509694840574375,-0.3351558160293431,1.0715728923325232,-0.5700492493931122
2621,AMD Radeon R9 M275,GPU,2014-01-28,28.0,-0.1924452219154178,-0.5043141325334235,1500.0,-0.5570048307166816,TSMC,AMD,0.0,1184.0,74.0,,2014.0,12.195121951219512,0.0,18.21538461538461,1.1384615384615384,0.6469014999135011,-0.3351558160293431,1.3411849944211809,1.427816491390629
2622,ATI Mobility Radeon HD 4100 IGP,GPU,2009-11-01,55.0,-0.1924452219154178,-0.9873675192369482,181.0,-1.0248919901435551,Unknown,ATI,0.0,32.0,0.0,,2009.0,2.701492537313433,0.0,0.4923076923076923,0.0,-0.7693702204631407,-0.3351558160293431,0.2703715396868724,-0.5700492493931122
2623,NVIDIA Quadro FX 600 PCI,GPU,2004-03-17,150.0,-0.1924452219154178,-0.495688179199432,45.0,-1.1465426515945425,TSMC,NVIDIA,0.0,0.0,0.0,,2004.0,0.3629032258064516,0.0,0.0,0.0,-1.6925937368663713,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2624,ATI Radeon HD 3850,GPU,2007-11-19,55.0,-0.0512294871919111,0.0908766475119908,666.0,-0.774104472690751,TSMC,ATI,0.0,427.5,85.5,medium <100,2007.0,3.46875,0.0,5.7,1.14,0.1024471416580267,-0.3351558160293431,1.0370123689625783,1.4938289800841342
2625,NVIDIA Quadro P400,GPU,2017-02-07,14.0,-0.6867002934476912,-0.4266805525274998,3300.0,-0.2500708541326525,Samsung,NVIDIA,10.02,641.0,20.03,low<30,2017.0,25.0,0.3339999999999999,21.366666666666667,0.6676666666666667,1.1759150113028245,0.6331876823791067,1.1579083260926992,0.8394275048131797
2626,ATI Radeon 9800,GPU,2003-03-01,150.0,-0.5878492791412365,0.2892735741937956,117.0,-1.095075064057586,TSMC,ATI,0.0,0.0,0.0,medium <100,2003.0,0.5441860465116279,0.0,0.0,0.0,-1.0602406685664252,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2627,NVIDIA Quadro 7000,GPU,2012-05-02,40.0,1.7704534907413247,2.920189341061207,3000.0,-0.7900126361112646,TSMC,NVIDIA,0.0,1332.0,666.1,,2012.0,5.769230769230769,0.0,6.529411764705882,3.2651960784313725,1.1119577249160484,-0.3351558160293431,1.3763772828232763,2.4391080703818404
2628,ATI All-In-Wonder X800 SE,GPU,2005-04-27,130.0,-0.1924452219154178,0.8585864942372354,160.0,-1.0014976321722115,TSMC,ATI,0.0,0.0,0.0,,2005.0,0.5693950177935944,0.0,0.0,0.0,-0.8516678818160152,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2629,ATI Radeon HD 2600 XT,GPU,2007-06-28,65.0,-0.4748766913624311,-0.2455355325136781,390.0,-0.6505822626020563,TSMC,ATI,0.0,192.0,0.0,medium <100,2007.0,2.549019607843137,0.0,4.266666666666667,0.0,-0.2560594413452544,-0.3351558160293431,0.7985081335007523,-0.5700492493931122
2630,Intel HD Graphics 400,GPU,2015-04-01,14.0,-1.0256180567841071,-0.2886652991836356,624.0,-1.0997539356518549,Intel,Intel,0.0,115.2,28.8,low<30,2015.0,4.216216216216216,0.0,19.2,4.8,0.0587896659076023,-0.3351558160293431,0.6467885217614051,1.0007187175033794
2631,Intel GMA X4500MHD,GPU,2008-09-01,65.0,-0.9267670424776524,-0.2886652991836356,624.0,-0.9004340057360068,Intel,Intel,0.0,85.28,0.0,low<30,2008.0,4.216216216216216,0.0,6.5600000000000005,0.0,0.0587896659076023,-0.3351558160293431,0.5577636408248215,-0.5700492493931122
2632,ATI Radeon 9200 PRO,GPU,2003-05-01,150.0,-0.7149434403923925,-0.7199629658832113,36.0,-1.1746158811601548,UMC,ATI,0.0,0.0,0.0,low<30,2003.0,0.3673469387755102,0.0,0.0,0.0,-1.83874213957394,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2633,ATI FireMV 2200,GPU,2006-01-01,110.0,-0.8985238955329512,-0.9269858458990076,107.0,-1.09601083837644,TSMC,ATI,0.0,0.0,0.0,low<30,2006.0,1.445945945945946,0.0,0.0,0.0,-1.1196827523840902,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2634,ATI Radeon X700 PRO,GPU,2004-09-01,110.0,-0.6443355730306392,-0.2196576725117035,120.0,-1.0014976321722115,TSMC,ATI,0.0,0.0,0.0,medium <100,2004.0,0.7692307692307693,0.0,0.0,0.0,-1.043388144405902,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2635,ATI Mobility FireGL V3100,GPU,2004-06-01,110.0,-0.1924452219154178,-0.9269858458990076,107.0,-1.0716807060862426,TSMC,ATI,0.0,0.0,0.0,,2004.0,1.445945945945946,0.0,0.0,0.0,-1.1196827523840902,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2636,AMD Radeon HD 6850 X2,GPU,2011-09-19,40.0,2.4765321643588583,0.6343117075534561,1700.0,-0.6505822626020563,TSMC,AMD,0.0,1536.0,0.0,,2011.0,6.666666666666667,0.0,6.047244094488189,0.0,0.730865515487992,-0.3351558160293431,1.4189588785102536,-0.5700492493931122
2637,AMD Radeon HD 7970 GHz Edition,GPU,2012-06-22,28.0,3.126124544086989,1.4710291809506328,4313.0,-0.4634273988313069,TSMC,AMD,0.0,4301.0,1075.0,,2012.0,12.252840909090908,0.0,14.336666666666666,3.583333333333333,1.3555702864620207,-0.3351558160293431,1.7267318660860225,2.660327265570575
2638,ATI Mobility Radeon X1350,GPU,2006-09-18,80.0,-0.1924452219154178,-0.7027110592152283,107.0,-1.007112278085334,UMC,ATI,0.0,0.0,0.0,,2006.0,1.07,0.0,0.0,0.0,-1.1196827523840902,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2639,AMD Radeon E9172 MXM,GPU,2017-10-03,14.0,-0.6160924260859378,-0.6768331992132537,2200.0,-0.3473913832934422,GF,AMD,1248.0,1248.0,78.02,medium <100,2017.0,21.359223300970875,35.65714285714286,35.65714285714286,2.229142857142857,0.903845404732356,2.54201656966092,1.3569139601165432,1.4519773702045686
2640,AMD Radeon HD 8280 IGP,GPU,2013-09-18,28.0,-0.8985238955329512,-0.6164515258753132,1178.0,-0.9781032742008678,TSMC,AMD,0.0,115.2,7.2,low<30,2013.0,10.709090909090907,0.0,7.680000000000001,0.48,0.4848164856266136,-0.3351558160293431,0.6467885217614051,0.4036135448713623
2641,NVIDIA Tesla T4,GPU,2018-09-13,12.0,-0.1218373545536645,3.1358381744109947,13600.0,-0.851773741155612,TSMC,NVIDIA,65129.99999999999,8141.0,254.4,medium <100,2018.0,24.95412844036697,930.4285714285712,116.3,3.6342857142857135,2.1263597263669696,3.770988630509134,1.9174979896682216,1.9948291609150364
2642,Intel HD Graphics P530,GPU,2015-09-01,14.0,-0.8985238955329512,-0.5043141325334235,624.0,-1.0716807060862426,Intel,Intel,768.0,384.0,96.0,low<30,2015.0,5.073170731707317,51.2,25.6,6.4,0.0587896659076023,2.3463039437075035,1.0050022867010586,1.5468432810771535
2643,ATI Radeon HD 5670,GPU,2010-01-14,40.0,-0.2065667953877685,-0.6682072458792622,627.0,-0.6739766205734,TSMC,ATI,0.0,620.0,0.0,medium <100,2010.0,6.028846153846154,0.0,9.6875,0.0,0.0620039910659728,-0.3351558160293431,1.147963513169442,-0.5700492493931122
2644,ATI Radeon 9700 PRO X4,GPU,2002-07-01,150.0,-0.1924452219154178,0.2892735741937956,110.0,-1.095075064057586,TSMC,ATI,0.0,0.0,0.0,,2002.0,0.5116279069767442,0.0,0.0,0.0,-1.1012910004117955,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2645,ATI Radeon X800 XT Platinum AGP,GPU,2004-05-01,130.0,-0.2206883688601192,0.8585864942372354,160.0,-0.9125990718811056,TSMC,ATI,0.0,0.0,0.0,medium <100,2004.0,0.5693950177935944,0.0,0.0,0.0,-0.8516678818160152,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2646,ATI Radeon X600 PRO,GPU,2004-09-01,110.0,-0.6019708526135872,-0.9269858458990076,107.0,-1.0248919901435551,TSMC,ATI,0.0,0.0,0.0,medium <100,2004.0,1.445945945945946,0.0,0.0,0.0,-1.1196827523840902,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2647,NVIDIA Quadro K4200,GPU,2014-07-22,28.0,0.4147824373956608,0.9707238875791252,3540.0,-0.677719717848815,TSMC,NVIDIA,0.0,2107.0,87.81,high <200,2014.0,12.040816326530612,0.0,19.50925925925926,0.8130555555555555,1.223026321625205,-0.3351558160293431,1.51342370456247,1.5060243666643396
2648,NVIDIA GeForce FX 5200 Rev. 2,GPU,2003-03-06,150.0,-0.1924452219154178,-0.7803446392211518,45.0,-1.1652581379716171,TSMC,NVIDIA,0.0,0.0,0.0,,2003.0,0.4945054945054945,0.0,0.0,0.0,-1.6925937368663713,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2649,AMD Radeon HD 7370M,GPU,2012-01-07,40.0,-0.9550101894223538,-1.0563751459088804,292.0,-0.6973709785447437,TSMC,AMD,0.0,120.0,0.0,low<30,2012.0,4.9491525423728815,0.0,10.909090909090908,0.0,-0.4497405338238638,-0.3351558160293431,0.6588924542166018,-0.5700492493931122
2650,NVIDIA GeForce 6800,GPU,2004-04-14,130.0,-0.1924452219154178,0.9103422142411846,222.0,-1.095075064057586,TSMC,NVIDIA,0.0,0.0,0.0,,2004.0,0.7735191637630662,0.0,0.0,0.0,-0.632994244641777,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2651,NVIDIA GeForce Go 7400T,GPU,2006-02-01,90.0,-0.1924452219154178,-0.866604172561067,112.0,-0.9781032742008678,TSMC,NVIDIA,0.0,0.0,0.0,,2006.0,1.382716049382716,0.0,0.0,0.0,-1.0893039505397044,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2652,ATI Radeon HD 5970,GPU,2009-11-18,40.0,3.041395103252885,1.3157620209387857,2154.0,-0.7207653365160873,TSMC,ATI,0.0,2320.0,464.0,,2009.0,6.449101796407185,0.0,7.891156462585034,1.5782312925170068,0.8896677335728881,-0.3351558160293431,1.5422076104491818,2.272104750466888
2653,NVIDIA GeForce FX 5950 Ultra,GPU,2003-10-23,130.0,-0.0653510606642618,0.2202659475218635,135.0,-0.954708916229524,TSMC,NVIDIA,0.0,0.0,0.0,medium <100,2003.0,0.6521739130434783,0.0,0.0,0.0,-0.964942143344282,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2654,AMD Radeon R5 240 OEM,GPU,2013-11-01,28.0,-0.4042688240006779,-0.901107985897033,950.0,-0.7160864649218186,TSMC,AMD,0.0,599.0,37.44,medium <100,2013.0,12.337662337662335,0.0,11.98,0.7487999999999999,0.3405581047794485,-0.3351558160293431,1.1376765518741765,1.118527268759406
2655,NVIDIA Quadro FX 470,GPU,2007-09-12,65.0,-0.5737277056688859,-0.3231691125196017,314.0,-0.8564526127498807,Unknown,NVIDIA,0.0,44.8,0.0,medium <100,2007.0,2.180555555555556,0.0,1.1789473684210523,0.0,-0.4011415103026284,-0.3351558160293431,0.3683856279323727,-0.5700492493931122
2656,NVIDIA GeForce GTX 750 Ti,GPU,2014-02-18,28.0,-0.2630530892771712,-0.2886652991836356,1870.0,-0.444711912454232,TSMC,NVIDIA,0.0,1389.0,43.4,medium <100,2014.0,12.635135135135137,0.0,23.15,0.7233333333333333,0.7948072605749029,-0.3351558160293431,1.3888980605797565,1.185226731290951
2657,NVIDIA Tesla P100 PCIe 12 GB,GPU,2016-06-20,16.0,2.420045870469456,3.696525141120443,15300.0,-0.285630278249095,TSMC,NVIDIA,19050.0,9526.0,4763.0,,2016.0,25.081967213114755,76.2,38.104,19.052,2.205416924438941,3.641531716079186,1.9644733707747484,2.8042801306303065
2658,NVIDIA GeForce GTX 950A,GPU,2015-03-13,28.0,-0.0512294871919111,-0.2886652991836356,1870.0,-0.4699778190632831,TSMC,NVIDIA,0.0,1439.0,44.96,medium <100,2015.0,12.635135135135137,0.0,19.186666666666667,0.5994666666666667,0.7948072605749029,-0.3351558160293431,1.399465491338055,1.201205991700336
2659,AMD Radeon R2 Mobile Graphics,GPU,2016-06-01,28.0,-0.8985238955329512,-0.4870622258654404,1200.0,-1.2120468539143046,GF,AMD,153.6,153.6,9.6,low<30,2016.0,9.6,10.24,10.24,0.64,0.4972266315379331,1.6989491682139155,0.732169238960169,0.5224075689680272
2660,AMD Radeon 540X Mobile,GPU,2018-09-05,14.0,-0.4042688240006779,-0.6768331992132537,2200.0,-0.4821428852083818,GF,AMD,1071.0,1071.0,66.94,medium <100,2018.0,21.359223300970875,21.42,21.42,1.3388,0.903845404732356,2.4803510349381805,1.311217474605191,1.3820687564060816
2661,NVIDIA GeForce Go 7800,GPU,2006-03-03,110.0,-0.6160924260859378,1.307136067604794,302.0,-1.0248919901435551,TSMC,NVIDIA,0.0,0.0,0.0,medium <100,2006.0,0.9069069069069068,0.0,0.0,0.0,-0.427213018531133,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2662,Matrox Millennium G450 x2 MMS,GPU,2002-06-19,180.0,-0.1924452219154178,-0.2886652991836356,10.0,-1.2822299278283356,UMC,Other,0.0,0.0,0.0,,2002.0,0.0675675675675675,0.0,0.0,0.0,-2.652992022640775,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2663,AMD Radeon R8 M365DX,GPU,2015-06-03,28.0,-0.1924452219154178,-0.4870622258654404,1550.0,-0.5570048307166816,TSMC,AMD,864.0,864.0,54.0,,2015.0,12.4,13.292307692307691,13.292307692307691,0.8307692307692308,0.6688974703519726,2.3937740243655883,1.2470606465320246,1.2842960254857572
2664,AMD Radeon R9 380 OEM,GPU,2015-05-05,28.0,1.5727514621284155,1.591792527626514,5000.0,-0.5401608929773142,TSMC,AMD,3290.0,3290.0,205.6,high <200,2015.0,13.66120218579235,17.31578947368421,17.31578947368421,1.082105263157895,1.4547635003828576,2.932970971580118,1.6466259076935124,1.8967072435571053
2665,NVIDIA ION LE,GPU,2008-06-03,65.0,-0.8279160281711978,-0.1679019525077545,282.0,-0.9781032742008678,Unknown,NVIDIA,0.0,35.2,0.0,low<30,2008.0,1.7407407407407407,0.0,1.7600000000000002,0.0,-0.4730504090864944,-0.3351558160293431,0.2980469700187536,-0.5700492493931122
2666,AMD Playstation 4 Slim GPU,GPU,2016-09-07,16.0,-0.0512294871919111,0.2375178541898465,624.0,-0.6505822626020563,TSMC,AMD,1843.0,1843.0,0.0,medium <100,2016.0,2.985645933014354,24.57333333333333,24.57333333333333,0.0,0.0587896659076023,2.6992274120963344,1.4734131199126603,-0.5700492493931122
2667,NVIDIA GeForce 6800 GTO,GPU,2004-04-14,130.0,-0.1924452219154178,0.9103422142411846,222.0,-1.0716807060862426,TSMC,NVIDIA,0.0,0.0,0.0,,2004.0,0.7735191637630662,0.0,0.0,0.0,-0.632994244641777,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2668,AMD Radeon HD 6870 1600SP Edition,GPU,2013-01-14,40.0,1.3609278600431554,1.3157620209387857,2154.0,-0.603793546659369,TSMC,AMD,0.0,2720.0,544.0,high <200,2013.0,6.449101796407185,0.0,15.542857142857144,3.1085714285714285,0.8896677335728881,-0.3351558160293431,1.5897533290280486,2.34556365981396
2669,NVIDIA Quadro Plex 1000 Model IV,GPU,2008-07-25,90.0,3.4085560135340023,2.609655021037512,681.0,-0.8377371263728057,TSMC,NVIDIA,0.0,345.6,0.0,,2008.0,1.4070247933884297,0.0,1.08,0.0,0.1173756358318831,-0.3351558160293431,0.9735829166899638,-0.5700492493931122
2670,NVIDIA GRID K100,GPU,2013-06-28,28.0,0.7254570537873755,-0.547443899203381,1270.0,-0.603793546659369,TSMC,NVIDIA,0.0,326.4,13.6,high <200,2013.0,10.76271186440678,0.0,2.51076923076923,0.1046153846153846,0.5352529682261327,-0.3351558160293431,0.9565417432824886,0.6705612448729048
2671,ATI Radeon IGP 340,GPU,2002-10-05,180.0,-0.1924452219154178,-0.9356117992329992,30.0,-1.2279550173348184,Unknown,ATI,0.0,0.0,0.0,,2002.0,0.410958904109589,0.0,0.0,0.0,-1.9575081079055523,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
2672,ATI Mobility FireGL V5600,GPU,2007-05-14,65.0,-0.1924452219154178,-0.2455355325136781,390.0,-0.9313145582581804,TSMC,ATI,0.0,120.0,0.0,,2007.0,2.549019607843137,0.0,1.8461538461538465,0.0,-0.2560594413452544,-0.3351558160293431,0.6588924542166018,-0.5700492493931122
2673,NVIDIA GeForce GTS 450 OEM,GPU,2010-09-13,40.0,0.3865392904509594,0.4876705008756004,1170.0,-0.66649042602257,TSMC,NVIDIA,0.0,451.0,37.58,high <200,2010.0,4.915966386554622,0.0,4.254716981132075,0.3545283018867924,0.480246207855315,-0.3351558160293431,1.0529778607356473,1.1202095172391104
2674,NVIDIA A100 SXM4 80 GB,GPU,2020-11-16,7.0,4.538281891322056,5.559731061262609,54200.0,-0.3745288385402009,TSMC,NVIDIA,77970.0,19490.0,9746.0,,2020.0,65.61743341404359,194.925,48.725,24.365,3.054410082656867,3.770988630509134,2.0674414278471125,2.8042801306303065
